Semana,Agencia_ID,Canal_ID,Ruta_SAK,Cliente_ID,Producto_ID,Venta_uni_hoy,Venta_hoy,Dev_uni_proxima,Dev_proxima,Demanda_uni_equil
4,1614,1,4408,281382,43307,8,42.24,0,0,8
9,4010,1,2014,8390761,37058,6,45,0,0,6
3,22560,1,2126,984196,32939,4,31.12,0,0,4
4,1232,1,1107,199904,35651,2,15,0,0,2
6,1470,1,1138,166759,43209,4,27.04,0,0,4
5,1912,1,2102,61855,30572,17,106.25,0,0,17
6,1616,1,2804,4656392,30549,2,10.76,0,0,2
9,1117,1,1475,354239,1216,1,8.38,0,0,1
3,1970,1,2803,4184381,33673,3,32.28,0,0,3
7,2237,1,1108,782186,1250,1,7.64,0,0,1
7,1123,1,1209,1618839,4477,4,44.8,0,0,4
8,1221,1,4426,57076,43064,2,16.3,0,0,2
5,1137,1,2819,2140665,43069,4,29.64,0,0,4
9,2030,1,1156,1965971,1284,4,12.08,0,0,4
3,1534,1,1206,1089314,41938,9,89.19,0,0,9
6,4010,1,5509,4166750,43000,3,11.1,0,0,3
3,1613,1,1254,2250049,1238,1,9.83,0,0,1
6,2031,1,1152,1776895,1309,5,33.8,0,0,5
6,2032,1,2058,2144263,35453,2,8.88,0,0,2
3,2021,1,1215,2181934,48417,8,36.64,0,0,8
4,2012,1,1214,4409,1238,1,9.83,0,0,1
3,2013,1,2108,60023,30532,4,31.12,0,0,4
3,1614,1,1602,280643,35147,1,20.5,0,0,1
3,1952,1,2112,879879,30572,8,50,0,0,8
4,2060,1,1215,4104174,2233,6,119.64,0,0,6
9,1123,1,1214,2230509,35651,3,22.5,0,0,3
5,1453,1,1106,10679,43202,1,8.38,0,0,1
3,2031,1,2847,4256150,37058,2,15,0,0,2
4,2015,1,2861,2234700,43285,3,15.84,0,0,3
4,2017,1,1066,216562,3631,1,16.35,0,0,1
9,3215,1,2155,1595980,31507,5,31.25,0,0,5
9,1550,1,1103,1033188,1250,4,33.32,0,0,4
5,1315,1,2052,64106,43064,2,16.3,0,0,2
4,1217,1,1418,82853,35651,5,37.5,0,0,5
6,1124,1,1228,4736350,1284,29,87.58,0,0,29
5,2220,1,1225,4366837,2233,1,20.75,0,0,1
3,1333,1,1133,59705,41938,4,39.64,0,0,4
5,22362,1,1230,108291,1250,10,76.4,0,0,10
5,1219,1,2115,342498,31310,11,68.75,0,0,11
7,1628,1,4451,2424712,43065,2,13.52,0,0,2
9,1116,1,1060,16567,48077,2,28.52,0,0,2
8,1140,1,1427,34742,1309,3,20.28,0,0,3
7,1549,1,6524,4568599,43040,4,25.28,0,0,4
4,1116,1,1625,100003,40217,6,53.88,0,0,6
9,1137,1,1453,216378,1278,29,130.5,0,0,29
4,2015,1,2101,134635,32934,4,28.16,0,0,4
9,1636,1,1202,476808,1146,1,21.39,0,0,1
5,1338,1,1211,476334,1216,5,41.9,0,0,5
4,4051,1,1006,755625,43006,3,49.05,0,0,3
3,1945,1,1051,259039,1146,3,64.17,0,0,3
7,1118,1,1003,438657,3144,1,21.32,0,0,1
6,2038,1,1217,2191444,1242,4,30.56,0,0,4
9,2256,4,6604,1357416,1160,3,62.04,0,0,3
7,1453,1,2037,7939821,43069,9,66.69,0,0,9
8,1591,4,6655,4486907,1150,7,102.9,0,0,7
3,1137,1,1459,1998460,1240,1,8.38,0,0,1
4,1227,1,1257,1724707,1284,3,9.06,0,0,3
9,1970,4,6601,4430678,31767,6,70.56,0,0,6
9,1995,11,7712,1111836,43187,2,44.42,0,0,2
7,1153,1,1027,4555624,1125,3,28.8,0,0,3
3,1337,1,2833,1420385,30572,3,18.75,0,0,3
7,1473,4,4702,16964,30532,4,31.04,0,0,4
4,2218,1,4510,4636447,5380,2,16.3,0,0,2
9,1121,1,1418,170797,1232,1,18.24,0,0,1
6,2071,1,2131,245200,30575,2,12.5,0,0,2
4,1912,1,1117,1021250,2425,30,135,0,0,30
7,1245,1,2820,4197087,37058,2,15,0,0,2
9,1378,1,8003,55779,1109,3,45.03,0,0,3
3,1683,7,5708,4598219,3333,1,10.14,0,0,1
5,1633,1,1123,2097748,1240,6,50.28,0,0,6
5,1118,1,1233,4689029,1240,4,33.52,0,0,4
7,4046,1,2826,116497,43147,8,36.32,0,0,8
7,4037,1,1171,1998536,43200,2,36.48,0,0,2
4,1914,1,2065,1704500,32303,3,18,0,0,3
8,2072,1,1253,1224264,1232,1,18.24,0,0,1
6,1387,1,1216,408476,1232,1,18.24,0,0,1
3,1550,1,2007,2130323,5380,3,24.45,0,0,3
4,1123,1,1013,641297,1150,4,55.84,2,27.92,2
4,3217,1,1402,27736,1284,5,15.1,0,0,5
7,1222,1,1206,4578060,972,1,18.98,0,0,1
3,1431,1,1221,1923389,43220,2,37.96,0,0,2
5,2237,1,1249,4483055,1250,4,30.56,0,0,4
6,1344,1,1212,410226,3631,1,16.35,0,0,1
9,1636,1,1102,479138,48417,10,45.8,0,0,10
3,1111,1,1125,74315,35651,32,240,0,0,32
5,1215,1,1415,198036,41938,1,9.91,0,0,1
7,1347,1,2054,712704,43084,2,16.3,0,0,2
4,1375,1,1101,424239,1242,9,68.76,0,0,9
7,1912,1,2127,92077,30552,3,16.14,0,0,3
7,1237,1,1281,4493403,1242,13,99.32,0,0,13
7,1227,1,4505,2122902,35651,4,30,0,0,4
4,1535,1,1204,589592,1284,21,63.42,0,0,21
7,1591,4,6655,1755996,49519,8,120.8,0,0,8
9,2018,1,2874,4711115,43069,2,14.82,0,0,2
7,1635,1,1604,4442908,325,1,8.15,0,0,1
4,1555,1,2132,41648,33114,2,14.82,0,0,2
6,1315,1,2855,1016088,43274,6,31.14,0,0,6
5,1465,11,3908,4522035,43316,3,24.45,0,0,3
6,1218,1,2803,4561663,43274,2,10.38,0,0,2
4,4016,11,3950,4501556,43231,6,119.64,0,0,6
9,1697,1,1260,4212505,1212,1,8.38,0,0,1
8,1557,4,6613,22949,43307,50,292,0,0,50
5,1347,1,2087,2002019,43069,1,7.41,0,0,1
8,22090,1,2801,2411367,30549,4,21.52,0,0,4
9,1112,1,1606,1485607,30215,2,18,0,0,2
8,2030,1,5003,215028,45143,40,30,0,0,40
5,1315,1,1057,97911,37516,11,219.34,0,0,11
4,1331,1,1007,196025,2233,1,19.94,0,0,1
5,2064,11,3909,2121934,31309,4,25,0,0,4
7,1315,1,5054,97975,37581,1,9.35,0,0,1
9,1625,1,1285,205669,31392,1,22.22,1,22.22,0
6,1216,1,1624,418641,2505,1,7.52,0,0,1
5,1333,11,3913,554672,47611,7,120.05,0,0,7
7,2015,1,1209,208994,1278,10,45,0,0,10
8,1122,1,1489,604099,1250,13,99.32,0,0,13
7,1140,1,1418,1001000,35651,5,37.5,0,0,5
7,1914,1,2163,2501882,36322,16,124.16,0,0,16
7,2264,1,4106,2488222,4280,6,40.92,0,0,6
8,2211,1,1225,1231452,1232,1,18.24,0,0,1
6,1138,1,1429,587268,1284,1225,3699.5,0,0,1225
6,2214,1,1215,305845,1238,1,9.83,0,0,1
9,1123,1,1041,2327768,1109,1,15.01,0,0,1
4,1357,2,1501,44559,48345,18,532.08,0,0,18
8,1459,1,1211,2110357,32323,10,56,0,0,10
4,2015,1,1104,137463,1284,9,27.18,0,0,9
8,1232,1,2012,237311,43147,3,13.62,0,0,3
7,1945,1,2853,855735,43065,1,6.76,0,0,1
5,1952,11,5729,142441,37058,2,15,0,0,2
7,2220,1,2823,2231263,4245,4,50.88,0,0,4
3,4037,1,1153,159016,43118,5,49.55,0,0,5
5,2230,1,2855,1061775,35841,3,20.76,0,0,3
4,1471,1,1134,2439939,43199,2,33.34,0,0,2
4,1338,1,5002,202974,45111,8,71.84,0,0,8
9,1347,1,2157,877682,35305,3,18.75,0,0,3
3,1334,1,1110,2192770,1240,4,33.52,0,0,4
3,1632,1,2808,94014,35119,2,26.48,0,0,2
8,2034,1,2888,1615493,32302,6,26.64,0,0,6
7,2229,1,1204,395186,1220,2,15.28,0,0,2
9,1549,1,1142,1901898,43204,1,8.33,0,0,1
3,1350,1,1125,1064350,1216,1,8.38,0,0,1
3,1614,1,1122,277776,31423,1,10.69,0,0,1
4,4049,1,1251,138893,41843,3,20.58,0,0,3
4,1127,1,1207,4586898,1284,10,30.2,0,0,10
9,2057,1,1153,482790,1309,6,40.56,0,0,6
4,1237,1,2878,168060,30572,3,18.75,0,0,3
7,2032,1,5054,502274,4259,2,25.18,0,0,2
5,1462,1,1205,766836,43200,2,36.48,0,0,2
5,2032,1,1068,2017474,1146,6,128.34,0,0,6
4,2018,1,1224,2390157,1278,7,31.5,0,0,7
7,2016,1,1166,8183711,45143,40,30,0,0,40
3,1967,1,2002,2053351,37059,10,81.5,0,0,10
6,2036,1,1115,837785,2425,9,40.5,0,0,9
3,1127,1,2157,424963,31584,1,11.53,0,0,1
8,1259,7,3358,2440412,1240,3,25.14,0,0,3
3,2075,4,6601,41460,31512,42,477.12,0,0,42
9,1336,1,1152,555646,3270,6,62.82,0,0,6
8,1533,1,2150,1754145,35711,4,27.68,0,0,4
8,2230,1,1214,4227530,1064,1,16.67,0,0,1
4,1130,1,1021,480783,2665,2,32,0,0,2
5,1245,1,1213,1004228,1309,5,33.8,0,0,5
7,22362,1,1163,1498220,1284,5,15.1,0,0,5
7,1602,1,1103,307413,1242,16,122.24,0,0,16
3,22362,1,1152,107353,972,1,18.98,0,0,1
8,1168,2,5,1685257,31580,20,240,0,0,20
9,1970,1,1103,635073,46110,6,76.8,0,0,6
5,2234,1,2004,314524,3333,2,20.28,0,0,2
6,1123,1,1461,903800,1220,2,15.28,0,0,2
7,3214,1,1617,1274957,40217,3,26.94,0,0,3
4,1137,1,4416,4123951,43069,2,14.82,0,0,2
4,1632,1,1201,1853800,1232,2,36.48,0,0,2
5,2012,1,1209,1570788,1064,1,16.67,0,0,1
4,1367,4,6609,62237,1216,8,67.6,0,0,8
7,1232,1,1210,4505020,1240,4,33.52,0,0,4
3,1120,1,2122,4111271,30575,14,87.5,0,0,14
7,1472,4,4918,1034650,43220,5,97.8,0,0,5
6,1952,1,2015,617644,43274,4,20.76,0,0,4
6,1685,11,5702,1915305,47336,10,124,0,0,10
5,1111,1,1405,1094453,1284,15,45.3,0,0,15
9,1121,1,4401,197635,43067,3,28.89,0,0,3
5,2040,1,2816,1817041,30575,5,31.25,0,0,5
7,1613,1,1132,1596711,41938,3,29.73,0,0,3
6,1118,1,1023,598805,693,2,19.2,0,0,2
5,2032,1,1267,244338,1240,3,25.14,0,0,3
7,1472,4,4919,2223785,43196,6,50.7,0,0,6
9,2019,1,1101,287222,1284,6,18.12,0,0,6
6,1239,1,4503,238369,1240,6,50.28,0,0,6
4,1119,1,1084,52830,3631,1,16.35,0,0,1
5,1111,1,4402,50813,35516,5,27.3,0,0,5
8,1629,1,2873,1414079,35309,5,31.25,0,0,5
9,1212,1,1622,1520977,35452,6,26.64,0,0,6
5,1120,1,4411,174030,43064,1,8.15,0,0,1
6,1331,1,1006,98216,1150,12,167.52,0,0,12
7,2229,1,1114,4251421,1232,3,54.72,0,0,3
6,1239,1,2804,132036,35119,2,26.48,0,0,2
6,1656,1,2832,2229570,43064,1,8.15,0,0,1
4,1215,1,1424,4583190,1242,4,30.56,0,0,4
7,1628,1,1136,412568,41938,1,9.91,0,0,1
7,1549,1,2037,31559,43069,6,48.9,0,0,6
7,2214,1,4402,551960,5328,3,24.45,0,0,3
8,1419,1,4424,4213402,43274,1,5.19,0,0,1
7,2064,11,3908,4440370,1250,42,320.88,0,0,42
7,1215,1,1423,4112195,1240,4,33.52,0,0,4
7,2216,1,1249,312389,1216,1,8.38,0,0,1
3,3217,1,1420,4183898,1064,1,16.67,0,0,1
9,4087,5,3004,653378,34200,33,305.58,13,120.38,20
8,2031,1,1218,2193677,1212,1,8.38,0,0,1
7,1973,1,2803,2393596,37057,7,57.05,0,0,7
8,1656,1,2110,166040,35305,20,125,0,0,20
3,1242,1,1116,358017,1242,4,30.56,0,0,4
8,1127,1,1416,1508263,1250,17,129.88,0,0,17
5,1340,4,6664,4247314,6469,2,26.4,0,0,2
9,1550,1,1102,37887,1240,9,81.63,0,0,9
3,22414,6,3201,4210079,47611,6,102.9,0,0,6
5,1350,1,1222,2322662,1242,3,22.92,0,0,3
8,1544,1,2808,2183416,35305,2,12.5,0,0,2
8,2034,1,1154,259031,972,1,18.98,0,0,1
8,1954,1,2020,568327,43316,3,24.45,0,0,3
6,3216,1,1666,1939780,35141,3,61.5,0,0,3
7,4041,1,1157,1891698,1232,4,72.96,0,0,4
6,1479,4,6601,2331077,43121,12,138,0,0,12
4,1915,5,3002,652850,6476,102,849.66,10,83.3,92
7,1615,1,1211,1146492,41938,4,39.64,0,0,4
4,1473,4,4907,4314815,43186,8,183.68,0,0,8
4,1635,1,1602,3011871,31717,0,0,1,6,0
4,1963,1,1210,2178012,1240,2,16.76,0,0,2
4,1613,1,1131,2128546,34053,18,92.16,0,0,18
6,1613,1,1244,4290053,2233,1,19.94,0,0,1
4,2060,1,2855,1904128,43065,1,6.76,0,0,1
3,1557,1,2125,152965,30575,3,20.82,0,0,3
4,1367,4,6609,4072157,5310,119,599.76,0,0,119
7,1347,1,1267,567208,8940,2,16,0,0,2
5,22560,1,1259,1468503,1109,2,30.02,0,0,2
4,1636,1,1004,477108,3631,1,16.35,0,0,1
4,1340,1,2156,4337865,31310,3,18.75,0,0,3
3,2217,1,1229,838417,2233,4,79.76,0,0,4
8,1427,1,5503,1844861,37210,3,22.77,0,0,3
5,1636,1,1213,102024,1250,5,38.2,0,0,5
4,1384,1,2121,2347014,31779,2,20.28,0,0,2
7,4064,2,1525,146869,43377,48,1008.96,12,252.24,36
5,22090,1,4403,134764,40886,78,449.28,0,0,78
7,22187,1,4455,1100914,43069,2,14.82,0,0,2
6,1448,11,3939,2398339,43203,8,61.12,0,0,8
4,1340,1,2059,9483632,43064,2,16.3,0,0,2
9,2021,1,1212,202719,1212,1,8.38,0,0,1
8,1955,1,1005,4714681,5707,3,48,0,0,3
7,1236,1,1029,2457709,35727,2,19.2,0,0,2
7,2017,1,1294,4386581,1212,1,8.38,0,0,1
4,4049,1,1132,481715,3718,2,18,0,0,2
7,1275,4,6604,1210196,4245,15,178.8,0,0,15
7,1119,1,1480,53838,41843,6,41.16,0,0,6
6,1439,1,1602,1767377,43040,1,6,0,0,1
5,2211,1,4504,3970578,1242,2,15.28,0,0,2
3,4049,1,1272,1593535,43200,5,91.2,0,0,5
5,1237,1,1158,1469541,35651,6,45,0,0,6
7,1952,1,2015,1254126,43065,4,27.04,0,0,4
5,1127,1,1423,350037,3270,1,10.47,0,0,1
5,1153,1,1206,559425,2233,2,39.88,0,0,2
9,4041,1,1253,539190,5707,6,96,0,0,6
3,1613,1,1022,491869,1125,2,19.2,0,0,2
6,1419,1,1173,1819398,43206,89,400.5,0,0,89
6,1330,1,2151,202389,43058,6,56.1,0,0,6
5,1153,1,1411,643946,1278,4,18,0,0,4
3,1613,1,4514,4190881,43202,6,50.28,0,0,6
3,25759,1,1224,462650,1309,2,15,0,0,2
7,4041,1,2855,1431211,43307,3,15.84,0,0,3
4,1118,1,1409,1132799,48421,20,91.6,0,0,20
5,2229,1,2037,4550775,35452,1,4.44,0,0,1
4,1220,1,1237,2155571,1146,1,21.39,0,0,1
3,1140,1,4444,2067974,37058,3,22.5,0,0,3
7,1618,1,2119,1547250,31507,5,31.25,0,0,5
9,22090,1,5109,1776958,5328,5,46.35,0,0,5
6,1453,1,2037,2116348,43307,15,79.2,0,0,15
6,1217,1,1037,126227,46772,10,89.2,0,0,10
4,1238,1,1221,9671505,1109,2,30.02,0,0,2
3,1463,1,1257,4556697,46876,2,17.84,0,0,2
6,1123,1,1409,900860,41938,1,9.91,0,0,1
4,1342,1,2104,4187708,31310,10,62.5,0,0,10
8,2019,1,1222,82509,1238,2,19.66,0,0,2
7,1223,1,1075,882633,35727,4,38.4,0,0,4
4,1335,1,2151,337687,30572,5,31.25,0,0,5
7,1912,1,1003,61579,1146,7,149.73,0,0,7
5,4046,1,1145,115957,34938,4,42.76,0,0,4
6,1124,1,1231,4455869,1250,3,22.92,0,0,3
7,22560,1,1262,803036,1238,2,19.66,0,0,2
3,2031,1,2155,4483874,36301,1,6.15,0,0,1
8,1634,1,4501,1872075,31310,4,25,0,0,4
3,1439,1,2812,176161,43058,5,46.75,0,0,5
5,1636,1,1206,2003334,4910,4,35.68,0,0,4
4,1113,1,1412,1138326,31423,3,32.07,0,0,3
6,3217,1,1002,2031758,1150,5,69.8,0,0,5
8,1445,1,1048,126757,34292,2,32.7,0,0,2
3,1617,1,1211,183001,1220,1,7.64,0,0,1
6,1657,4,6649,4457569,35144,10,200.9,0,0,10
8,1942,11,3951,215593,1146,6,128.34,0,0,6
5,22414,1,1209,4122866,1250,2,15.28,0,0,2
4,1153,1,1206,930502,1240,4,33.52,0,0,4
3,3215,1,2159,1934397,30572,8,50,0,0,8
7,1130,1,1008,433624,32802,2,23.82,0,0,2
6,1453,1,1603,1072892,32303,2,12,0,0,2
5,1331,1,2107,9588843,31512,2,19.98,0,0,2
8,4049,1,2125,4359478,35305,6,37.5,0,0,6
3,2644,1,1111,1338293,1232,1,18.24,0,0,1
9,1614,1,2807,794680,37361,2,12.5,0,0,2
9,2211,1,1102,468263,1240,6,50.28,0,0,6
9,2037,1,1206,1472565,1150,2,27.92,0,0,2
8,4040,1,2867,4448551,37058,3,22.5,0,0,3
8,1419,1,1292,2304726,34215,1,15.01,0,0,1
3,4037,1,2205,239455,43069,1,7.41,0,0,1
7,1629,1,1242,8148429,1240,3,25.14,0,0,3
6,2653,1,2009,215734,43147,6,27.24,0,0,6
4,1415,1,1231,4125241,36711,2,15,0,0,2
6,1213,1,1604,2446211,44859,8,37.04,0,0,8
6,1222,1,1410,54215,972,2,37.96,0,0,2
6,1371,4,6615,1958438,1150,9,132.3,0,0,9
5,3213,1,2805,37845,36745,1,11.53,0,0,1
4,1213,1,1435,841428,1232,3,54.72,0,0,3
9,2012,1,5013,1807795,40217,2,17.96,1,8.98,1
9,2629,1,1264,2338845,1284,27,81.54,0,0,27
9,1631,1,2804,295839,35309,10,62.5,0,0,10
6,1216,1,1629,4593992,328,3,24.45,0,0,3
4,1351,1,2832,501657,36598,2,16.86,0,0,2
9,1123,1,1460,2343216,1238,3,29.49,0,0,3
8,4011,11,3929,2326033,37058,15,112.5,0,0,15
3,1212,1,4405,1270458,43285,10,52.8,0,0,10
6,2012,1,1167,33276,1278,21,94.5,0,0,21
3,22560,1,1231,4661664,49973,1,16.6,0,0,1
6,2237,1,1249,2166624,1240,2,16.76,0,0,2
8,1967,4,6601,4517165,46139,8,162.88,0,0,8
3,1632,1,1005,267871,2665,3,48,0,0,3
3,1556,1,1016,578545,31847,7,80.78,0,0,7
7,4046,1,1044,116498,34089,44,422.4,0,0,44
5,1137,1,2124,620617,30532,4,31.12,0,0,4
6,1420,1,2034,13627,43307,6,31.68,0,0,6
8,22090,1,1209,474313,1284,17,51.34,0,0,17
7,1470,1,1164,4514456,43203,33,252.12,0,0,33
4,1220,1,1230,1045486,1238,1,9.83,0,0,1
5,3213,1,4417,62117,43285,14,73.92,0,0,14
6,1912,1,1224,4708785,1309,4,27.04,0,0,4
8,2215,1,4502,4189207,5337,1,8.15,0,0,1
4,1310,1,2002,100804,37058,5,37.5,0,0,5
3,1614,1,4507,1867702,41938,2,19.82,0,0,2
6,1637,1,1241,1752381,1212,1,8.38,0,0,1
7,2040,1,8001,4163960,1212,12,100.56,6,50.28,6
3,1219,1,1222,4527947,1250,1,7.64,0,0,1
5,2018,1,2874,4688917,43064,2,16.3,0,0,2
4,1217,1,1620,82876,40217,2,17.96,0,0,2
6,1911,1,2172,874200,31512,2,19.98,0,0,2
8,1956,1,1012,591300,43179,6,57.6,0,0,6
8,1227,1,1270,4484465,1238,1,9.83,0,0,1
5,2216,1,1055,308849,3631,4,65.4,0,0,4
5,1236,1,2128,1880686,30572,11,68.75,0,0,11
8,1112,1,4408,2164297,40886,9,51.84,0,0,9
7,2030,1,1070,4506094,1146,6,128.34,0,0,6
5,1945,1,1268,7515232,1240,3,25.14,0,0,3
7,1459,1,1211,145514,32323,6,33.6,0,0,6
6,1544,1,2015,4301334,35635,2,18.7,0,0,2
6,2034,1,1291,4252028,1109,4,60.04,0,0,4
6,2032,1,5057,5927295,9217,2,18,0,0,2
7,1332,1,1002,2031169,3631,3,49.05,0,0,3
3,1936,1,2011,1708363,43064,2,16.3,0,0,2
7,1954,1,2816,748636,43307,13,68.64,0,0,13
3,1614,1,1211,1207209,1278,9,40.5,0,0,9
3,1911,1,1082,107483,46772,7,62.44,0,0,7
6,1451,1,4401,222658,35635,3,28.05,0,0,3
8,1312,1,2173,4585247,31467,2,19.98,0,0,2
8,1239,1,1236,398540,1309,1,6.76,0,0,1
5,1122,1,1448,1624629,1242,8,61.12,0,0,8
6,1346,1,1002,1726572,49972,3,49.8,0,0,3
6,2022,1,1227,538147,1230,1,16.67,0,0,1
5,1945,1,1050,1463924,1109,4,60.04,0,0,4
5,1419,1,1194,865019,43220,2,37.96,0,0,2
7,1351,1,2155,496479,37574,2,18.7,0,0,2
9,2653,1,2004,1136238,43069,12,88.92,0,0,12
9,2080,4,6608,82325,31719,5,37.4,0,0,5
6,1245,1,2809,4655590,31586,5,50.7,0,0,5
4,1342,1,2803,1757778,30572,6,37.5,0,0,6
6,2012,1,1061,4575567,2233,3,59.82,0,0,3
7,2030,1,1068,1833350,1150,1,13.96,0,0,1
9,1474,4,4914,4714549,43338,1,21.07,0,0,1
6,1312,1,1104,1365581,1309,2,13.52,0,0,2
3,1936,1,2157,2248028,32940,8,62.24,0,0,8
8,1451,1,1254,2246056,43118,4,39.64,0,0,4
7,1618,1,2121,503699,32934,3,21.12,0,0,3
4,1112,1,1410,1968204,31423,3,32.07,0,0,3
5,22187,1,1152,809169,1240,10,83.8,0,0,10
6,1344,1,1201,412340,2233,1,19.94,0,0,1
6,1970,1,2801,982322,46189,5,50,0,0,5
6,2030,1,1164,221525,1242,6,45.84,0,0,6
7,1963,1,1111,4301567,41938,7,69.37,0,0,7
7,1374,4,6601,1434961,4245,5,59.6,0,0,5
4,1213,1,4484,9712088,43285,10,52.8,0,0,10
8,1611,1,1111,4362654,3270,4,41.88,0,0,4
9,1637,1,1015,335699,1182,18,250.92,0,0,18
4,2043,1,1260,4213145,1240,3,25.14,0,0,3
5,1222,1,1624,1766125,37210,2,15.18,1,7.59,1
3,2239,1,2814,2492934,31719,10,75.9,0,0,10
5,1637,1,4417,341285,35516,3,16.38,0,0,3
9,1556,1,5037,43335,35107,4,24.8,0,0,4
8,1227,1,1247,1321991,48417,9,41.22,0,0,9
9,1140,1,1023,1748604,1129,3,52.8,0,0,3
8,1611,1,1254,2278191,1242,2,15.28,0,0,2
5,1351,1,2033,2071053,43147,6,27.24,0,0,6
3,2012,1,1058,4432054,1125,5,48,0,0,5
3,1237,1,4458,484084,43285,20,105.6,0,0,20
8,1453,1,1201,1743277,43206,5,22.5,0,0,5
9,1351,1,4503,4728809,40930,5,30.75,0,0,5
5,2275,4,6626,967601,37057,16,121.28,0,0,16
8,1217,1,1040,82426,3144,4,85.28,0,0,4
8,1312,1,2066,302598,43285,25,132,0,0,25
4,1212,1,1615,586095,30415,4,30,0,0,4
3,1152,4,6614,1031290,1687,1,19.56,0,0,1
7,2037,1,2802,4417716,43285,4,21.12,0,0,4
9,2044,1,2823,1370259,43285,14,73.92,0,0,14
5,1550,1,6504,2285731,9217,2,18,0,0,2
5,3221,1,1601,864997,4280,3,18,0,0,3
5,1227,1,1245,4703876,1284,3,9.06,0,0,3
9,1227,1,1124,12266,1240,7,58.66,0,0,7
4,1342,1,2801,890189,30575,2,12.5,0,0,2
4,1625,1,1089,423805,1150,1,13.96,0,0,1
8,1217,1,1137,2026187,972,1,18.98,1,18.98,0
5,1555,1,2032,578461,43064,2,17.78,0,0,2
4,2238,1,4104,481546,4259,3,37.77,0,0,3
8,1912,1,1106,63186,2425,15,67.5,0,0,15
8,2653,1,1147,4165266,1250,5,38.2,0,0,5
3,1614,1,1029,284420,1150,2,27.92,0,0,2
5,1171,4,6601,4640174,40450,35,602.7,0,0,35
5,1330,1,1261,1619277,2425,25,112.5,0,0,25
7,1436,11,3908,4497449,43202,1,8.38,0,0,1
6,1420,1,1009,533100,34215,2,30.02,2,30.02,0
8,1117,1,1458,1211140,1240,5,41.9,0,0,5
8,1121,1,1013,997186,1150,2,27.92,0,0,2
5,1137,1,1075,324329,49973,4,66.4,0,0,4
6,4051,1,1226,123098,43199,1,16.67,0,0,1
4,1312,1,1231,1845340,35651,3,22.5,0,0,3
4,1213,1,1417,751430,1212,1,8.38,0,0,1
3,1531,1,2812,4633927,30531,5,38.9,0,0,5
5,2014,1,1210,1408660,1278,22,99,0,0,22
4,1121,1,1619,163841,325,4,32.6,0,0,4
9,1310,1,2001,398434,43285,18,95.04,0,0,18
8,1216,1,2126,597644,30532,10,77.8,0,0,10
7,4046,1,2033,382508,43067,3,28.89,0,0,3
4,4041,1,1265,192434,2425,15,67.5,0,0,15
3,1952,11,5721,1696772,43307,8,42.24,0,0,8
7,1998,1,2163,551116,31506,1,6.94,0,0,1
9,1657,4,6650,4487261,1238,5,56,0,0,5
6,1625,1,1263,4208130,1242,4,30.56,0,0,4
3,1120,1,1057,171197,1109,3,45.03,0,0,3
8,2233,1,1206,838064,1240,6,50.28,0,0,6
5,1419,1,4424,865296,43068,5,19.2,0,0,5
5,1463,1,2830,8088456,43274,2,10.38,0,0,2
4,1114,2,9,1188055,43204,140,1108.8,0,0,140
4,25759,1,1025,525104,4910,3,29.19,0,0,3
4,2229,1,1104,37819,1238,2,19.66,0,0,2
9,1613,1,4454,151997,43307,12,63.36,0,0,12
6,1911,1,2170,4684512,31467,1,9.99,0,0,1
4,3216,1,1657,184500,323,2,16.3,0,0,2
7,1441,1,1140,1457692,43197,6,50.28,0,0,6
6,1491,4,6619,1655021,31512,20,227.2,0,0,20
8,1219,1,4408,325218,43084,3,24.45,0,0,3
6,2237,1,1246,764000,1284,6,18.12,0,0,6
6,2029,1,2821,3428088,43147,4,18.16,0,0,4
6,1551,11,5745,2141759,31511,1,10.76,0,0,1
5,2214,1,5003,4688756,35132,1,9.35,0,0,1
4,1279,8,3414,2448129,30574,156,975,0,0,156
6,1912,1,2007,257098,43069,8,59.28,0,0,8
7,1954,1,2029,556041,43307,9,47.52,0,0,9
6,1683,7,5704,4447165,30548,5,19.45,0,0,5
4,1312,1,1223,101877,35651,5,37.5,0,0,5
5,2237,1,1229,1521894,1284,4,12.08,0,0,4
5,2036,1,1121,1839915,31423,2,21.38,0,0,2
8,2057,1,4453,488274,43274,1,5.19,0,0,1
6,1545,4,6612,972490,32393,10,34.3,0,0,10
6,1625,1,2153,422358,31467,3,29.97,0,0,3
7,1142,2,118,1685252,43246,36,797.04,0,0,36
3,22560,1,5512,7352573,32860,6,32.76,0,0,6
8,1554,1,6507,4544424,32815,4,29.88,0,0,4
8,1971,1,1103,587218,46095,2,34.62,0,0,2
9,1954,1,5009,705462,43038,2,20.96,0,0,2
7,22560,1,2132,4639661,35783,3,22.41,0,0,3
3,4051,1,1223,604365,32323,2,11.2,0,0,2
9,1614,1,1031,2463805,1182,2,27.88,0,0,2
3,1222,1,1216,4321325,972,3,56.94,0,0,3
7,2030,1,5004,678409,31298,3,26.67,0,0,3
7,4051,1,1207,4461032,35571,1,21.39,0,0,1
3,1123,1,1220,334579,1125,8,76.8,0,0,8
6,1387,1,1205,4478263,8940,4,32,0,0,4
4,1238,1,1001,1074920,36194,2,195.12,0,0,2
3,1122,1,1471,1505356,1230,4,66.68,0,0,4
3,1279,7,3315,1278555,46772,15,133.8,0,0,15
3,1912,1,1021,99066,1182,1,13.94,0,0,1
